dms_orig,origin,dms_dest,destination,distance_mi,travel_time_hr
350,Albuquerque+NM,300,Billings+MT,1000.8,14.8
350,Albuquerque+NM,311,Omaha+NE,881.5,13.4
350,Albuquerque+NM,319,Lincoln+NE,832.7,12.7
350,Albuquerque+NM,321,Las+Vegas+NV,574.1,8.6
350,Albuquerque+NM,329,Reno+NV,1021.6,15.6
350,Albuquerque+NM,331,Manchester+NH,2265.2,33.8
350,Albuquerque+NM,339,Concord+NH,2209.4,33.6
350,Albuquerque+NM,341,Newark+NJ,1979.2,29.8
350,Albuquerque+NM,342,Trenton+NJ,1944,29.1
350,Albuquerque+NM,350,Albuquerque+NM,133.8,1.9
350,Albuquerque+NM,361,Albany+NY,2063.7,30.4
350,Albuquerque+NM,362,Buffalo+NY,1779.8,26.4
350,Albuquerque+NM,363,Brooklyn+NY,2011.4,30.3
350,Albuquerque+NM,364,Rochester+NY,1848.8,27.4
350,Albuquerque+NM,369,Syracuse+NY,1925.2,28.6
350,Albuquerque+NM,371,Charlotte+NC,1625.2,24.1
350,Albuquerque+NM,372,Kernersville+NC,1662.2,24.5
350,Albuquerque+NM,373,Cary+NC,1748.8,25.8
350,Albuquerque+NM,379,Asheville+NC,1510.1,22.3
350,Albuquerque+NM,380,Fargo+ND,1281.2,19.2
350,Albuquerque+NM,391,Cincinnati+OH,1387.1,20.5
350,Albuquerque+NM,392,Cleveland+OH,1597.1,23.7
350,Albuquerque+NM,393,Columbus+OH,1455.6,21.5
350,Albuquerque+NM,394,Dayton+OH,1396.5,20.6
350,Albuquerque+NM,399,Toledo+OH,1507.7,22.3
350,Albuquerque+NM,401,Oklahoma+City+OK,541.3,8
350,Albuquerque+NM,402,Tulsa+OK,646.1,9.5
350,Albuquerque+NM,409,Lawton+OK,496,7.6
350,Albuquerque+NM,411,Tigard+OR,1370.2,21.3
350,Albuquerque+NM,419,Eugene+OR,1378.2,22.3
350,Albuquerque+NM,421,Philadelphia+PA,1923.3,28.8
350,Albuquerque+NM,422,Pittsburgh+PA,1639.4,24.4
350,Albuquerque+NM,423,Levittown+PA,1939.7,29
350,Albuquerque+NM,429,Harrisburg+PA,1822.6,27.3
350,Albuquerque+NM,441,Providence+RI,2193,32.7
350,Albuquerque+NM,451,Charleston+SC,1692,25
350,Albuquerque+NM,452,Greenville+SC,1532.6,22.8
350,Albuquerque+NM,459,Columbia+SC,1600.8,23.4
350,Albuquerque+NM,460,Sioux+Falls+SD,997.6,15.8
350,Albuquerque+NM,471,Memphis+TN,1005.6,14.7
350,Albuquerque+NM,472,Nashville+TN,1217.2,17.8
350,Albuquerque+NM,473,Knoxville+TN,1396,20.4
350,Albuquerque+NM,479,Chattanooga+TN,1342.3,19.6
350,Albuquerque+NM,481,Austin+TX,694.6,10.9
350,Albuquerque+NM,482,Beaumont+TX,928.5,14.1
350,Albuquerque+NM,483,Corpus+Christi+TX,856,12.9
350,Albuquerque+NM,484,Arlington+TX,632.9,9.4
350,Albuquerque+NM,485,El+Paso+TX,267.7,3.8
350,Albuquerque+NM,486,Houston+TX,881.2,13.4
350,Albuquerque+NM,487,Laredo+TX,782.8,12.5
350,Albuquerque+NM,488,Selma+TX,717.4,11
350,Albuquerque+NM,489,Amarillo+TX,286,4.2
350,Albuquerque+NM,491,Lehi+UT,570.5,9.5
350,Albuquerque+NM,499,Ogden+UT,634.4,10.5
350,Albuquerque+NM,500,Burlington+VT,2145.6,32.9
350,Albuquerque+NM,511,Richmond+VA,1830,26.8
350,Albuquerque+NM,512,Norfolk+VA,1922,28.3
350,Albuquerque+NM,513,Crystal+City+VA,1882.2,27.7
350,Albuquerque+NM,519,Charlottesville+VA,1762,25.9
350,Albuquerque+NM,531,Tukwila+WA,1439.1,22.4
350,Albuquerque+NM,532,Vancouver+WA,1365.8,21.2
350,Albuquerque+NM,539,Spokane+WA,1317.4,20.3
350,Albuquerque+NM,540,Charleston+WV,1545.5,22.5
350,Albuquerque+NM,551,Greenfield+WI,1408.5,20.5
350,Albuquerque+NM,559,Madison+WI,1275.3,19.7
350,Albuquerque+NM,560,Wheatland+WY,616.1,9.1
361,Albany+NY,11,Birmingham+AL,1084.8,16.2
361,Albany+NY,12,Mobile+AL,1336.9,19.7
361,Albany+NY,19,Montgomery+AL,1171.7,17.5
361,Albany+NY,20,Anchorage+AK,4390.9,73
361,Albany+NY,41,Phoenix+AZ,2481.8,36.9
361,Albany+NY,42,Tucson+AZ,2473.5,36.8
361,Albany+NY,49,Flagstaff+AZ,2385.9,35.1
361,Albany+NY,50,Little+Rock+AR,1335.1,20
361,Albany+NY,61,Compton+CA,2825.4,41.9
361,Albany+NY,62,Sacramento+CA,2845.9,42.5
361,Albany+NY,63,San+Diego+CA,2878.3,42.4
361,Albany+NY,64,Milbrae+CA,2944.7,44.2
361,Albany+NY,65,Fresno+CA,2941.8,43.4
361,Albany+NY,69,Bakersfield+CA,2832.2,41.8
361,Albany+NY,81,Denver+CO,1805.5,26.8
361,Albany+NY,89,Colorado+Springs+CO,1850.3,27.4
361,Albany+NY,91,Hartford+CT,114,1.9
361,Albany+NY,92,Stamford+CT,153.6,2.4
361,Albany+NY,99,New+Haven+CT,150.7,2.4
361,Albany+NY,101,Wilmington+DE,260.9,4.1
361,Albany+NY,109,Dover+DE,307.1,4.8
361,Albany+NY,111,Washington+DC,364.3,5.8
361,Albany+NY,121,Jacksonville+FL,1077.7,15.8
361,Albany+NY,122,North+Miami+FL,1414.9,20.6
361,Albany+NY,123,Deltona+FL,1191.5,17.4
361,Albany+NY,124,Tampa+FL,1273.6,19
361,Albany+NY,129,Tallahassee+FL,1238.9,18.2
361,Albany+NY,131,Atlanta+GA,1011.4,15.4
361,Albany+NY,132,Savannah+GA,946.5,14.1
361,Albany+NY,139,Columbus+GA,1117.9,16.9
361,Albany+NY,160,Boise+ID,2500.2,37.1
361,Albany+NY,171,Chicago+IL,816.2,13
361,Albany+NY,172,St.+Louis+MO,1025.3,15.5
361,Albany+NY,179,Bloomington+IL,924.1,14.4
361,Albany+NY,181,Gary+IN,788.4,12.3
361,Albany+NY,182,Indianapolis+IN,783.1,11.9
361,Albany+NY,183,Fort+Wayne+IN,676.7,10.5
361,Albany+NY,189,Terre+Haute+IN,859.5,13
361,Albany+NY,190,Des+Moines+IA,1133.9,17.3
361,Albany+NY,201,Kansas+City+KS,1268.1,19
361,Albany+NY,202,Wichita+KS,1460.3,21.8
361,Albany+NY,209,Salina+KS,1438.7,21.4
361,Albany+NY,211,Covington+KY,719,11
361,Albany+NY,212,Louisville+KY,815.7,12.4
361,Albany+NY,219,Lexington+KY,799.3,12.2
361,Albany+NY,221,Baton+Rouge+LA,1483.9,22.1
361,Albany+NY,222,Lake+Charles+LA,1609,23.2
361,Albany+NY,223,New+Orleans+LA,1428.6,21.3
361,Albany+NY,229,Shreveport+LA,1535.8,22.8
361,Albany+NY,230,Portland+ME,268.1,4.2
361,Albany+NY,241,Baltimore+MD,330.5,5.2
361,Albany+NY,242,Hyattsville+MD,357.9,5.6
361,Albany+NY,249,La+Plata+MD,391.5,6.2
361,Albany+NY,251,Boston+MA,169.7,2.7
361,Albany+NY,259,Worcester+MA,130.7,2.1
361,Albany+NY,261,Detroit+MI,540.6,8.6
361,Albany+NY,262,Grand+Rapids+MI,671.6,10.3
361,Albany+NY,269,Lansing+MI,613.7,9.5
361,Albany+NY,271,Minneapolis+MN,1224.3,19.4
361,Albany+NY,279,Saint+Paul+MN,1216.5,19.2
361,Albany+NY,280,Jackson+MS,1321,19.7
361,Albany+NY,291,Kansas+City+MO,1264.6,18.9
361,Albany+NY,299,Springfield+MO,1240.5,18.7
361,Albany+NY,300,Billings+MT,2063.7,31.1
361,Albany+NY,311,Omaha+NE,1272.6,19.4
361,Albany+NY,319,Lincoln+NE,1321.4,20.2
361,Albany+NY,321,Las+Vegas+NV,2549.3,37.6
361,Albany+NY,329,Reno+NV,2715,40.4
361,Albany+NY,331,Manchester+NH,204.8,3.3
361,Albany+NY,339,Concord+NH,150.7,3.1
361,Albany+NY,341,Newark+NJ,146.9,2.4
361,Albany+NY,342,Trenton+NJ,205.1,3.3
361,Albany+NY,350,Albuquerque+NM,2063.7,30.4
361,Albany+NY,361,Albany+NY,57,1
361,Albany+NY,362,Buffalo+NY,288.9,4.4
361,Albany+NY,363,Brooklyn+NY,161.1,2.8
361,Albany+NY,364,Rochester+NY,226.9,3.4
361,Albany+NY,369,Syracuse+NY,145.3,2.2
361,Albany+NY,371,Charlotte+NC,772,11.8
361,Albany+NY,372,Kernersville+NC,679.1,10.7
361,Albany+NY,373,Cary+NC,658.4,10
361,Albany+NY,379,Asheville+NC,813.3,12.5
361,Albany+NY,380,Fargo+ND,1459,22.7
361,Albany+NY,391,Cincinnati+OH,716.3,10.9
361,Albany+NY,392,Cleveland+OH,473.4,7.3
361,Albany+NY,393,Columbus+OH,609.4,9.3
361,Albany+NY,394,Dayton+OH,679.1,10.3
361,Albany+NY,399,Toledo+OH,588.7,9.1
361,Albany+NY,401,Oklahoma+City+OK,1522.7,22.7
361,Albany+NY,402,Tulsa+OK,1418.4,21.2
361,Albany+NY,409,Lawton+OK,1607.8,24.2
361,Albany+NY,411,Tigard+OR,2929.3,43.7
361,Albany+NY,419,Eugene+OR,2937.3,44.6
361,Albany+NY,421,Philadelphia+PA,235.3,3.7
361,Albany+NY,422,Pittsburgh+PA,459.7,7.4
361,Albany+NY,423,Levittown+PA,214.9,3.4
361,Albany+NY,429,Harrisburg+PA,293.2,4.5
361,Albany+NY,441,Providence+RI,163.3,2.7
361,Albany+NY,451,Charleston+SC,903.6,13.6
361,Albany+NY,452,Greenville+SC,868.4,13.2
361,Albany+NY,459,Columbia+SC,850.4,12.8
361,Albany+NY,460,Sioux+Falls+SD,1389.8,21.7
361,Albany+NY,471,Memphis+TN,1198.4,18
361,Albany+NY,472,Nashville+TN,990.1,15
361,Albany+NY,473,Knoxville+TN,829.7,12.6
361,Albany+NY,479,Chattanooga+TN,940.1,14.2
361,Albany+NY,481,Austin+TX,1845.6,27.6
361,Albany+NY,482,Beaumont+TX,1667.8,24.7
361,Albany+NY,483,Corpus+Christi+TX,1957.5,29
361,Albany+NY,484,Arlington+TX,1670.4,24.9
361,Albany+NY,485,El+Paso+TX,2241.6,33.4
361,Albany+NY,486,Houston+TX,1750.7,25.9
361,Albany+NY,487,Laredo+TX,2061.3,30.7
361,Albany+NY,488,Selma+TX,1905.9,28.4
361,Albany+NY,489,Amarillo+TX,1782,26.4
361,Albany+NY,491,Lehi+UT,2219.8,33.2
361,Albany+NY,499,Ogden+UT,2193.5,32.7
361,Albany+NY,500,Burlington+VT,149.4,3
361,Albany+NY,511,Richmond+VA,480.6,7.4
361,Albany+NY,512,Norfolk+VA,501.4,8.3
361,Albany+NY,513,Crystal+City+VA,368.7,5.8
361,Albany+NY,519,Charlottesville+VA,480.3,7.8
361,Albany+NY,531,Tukwila+WA,2883.2,43.7
361,Albany+NY,532,Vancouver+WA,2924.8,43.5
361,Albany+NY,539,Spokane+WA,2602.2,39.5
361,Albany+NY,540,Charleston+WV,654.1,10.2
361,Albany+NY,551,Greenfield+WI,904.9,14.7
361,Albany+NY,559,Madison+WI,962.6,15.6
361,Albany+NY,560,Wheatland+WY,1818.3,27.3
362,Buffalo+NY,11,Birmingham+AL,895.7,13.1
362,Buffalo+NY,12,Mobile+AL,1153,16.7
362,Buffalo+NY,19,Montgomery+AL,987.8,14.5
362,Buffalo+NY,20,Anchorage+AK,4102.2,68.3
362,Buffalo+NY,41,Phoenix+AZ,2197.7,32.3
362,Buffalo+NY,42,Tucson+AZ,2189.5,32.2
362,Buffalo+NY,49,Flagstaff+AZ,2101.8,30.5
362,Buffalo+NY,50,Little+Rock+AR,1052.6,15.6
362,Buffalo+NY,61,Compton+CA,2541.2,36.8
362,Buffalo+NY,62,Sacramento+CA,2561.6,37.5
362,Buffalo+NY,63,San+Diego+CA,2594.1,37.5
362,Buffalo+NY,64,Milbrae+CA,2660.4,39
362,Buffalo+NY,65,Fresno+CA,2657.6,38.4
362,Buffalo+NY,69,Bakersfield+CA,2549.1,37.7
362,Buffalo+NY,81,Denver+CO,1521.3,22.2
362,Buffalo+NY,89,Colorado+Springs+CO,1566.2,22.9
362,Buffalo+NY,91,Hartford+CT,402,6
362,Buffalo+NY,92,Stamford+CT,386.9,6.3
362,Buffalo+NY,99,New+Haven+CT,438.8,6.6
362,Buffalo+NY,101,Wilmington+DE,396.9,6.4
362,Buffalo+NY,109,Dover+DE,446.3,7.1
362,Buffalo+NY,111,Washington+DC,384.7,6.9
362,Buffalo+NY,121,Jacksonville+FL,1037.6,15.3
362,Buffalo+NY,122,North+Miami+FL,1374.8,20.1
362,Buffalo+NY,123,Deltona+FL,1151.4,16.9
362,Buffalo+NY,124,Tampa+FL,1233.5,18.5
362,Buffalo+NY,129,Tallahassee+FL,1155.2,17.4
362,Buffalo+NY,131,Atlanta+GA,892.5,13.4
362,Buffalo+NY,132,Savannah+GA,906.4,13.6
362,Buffalo+NY,139,Columbus+GA,997.2,14.7
362,Buffalo+NY,160,Boise+ID,2212.1,32.2
362,Buffalo+NY,171,Chicago+IL,532,8.3
362,Buffalo+NY,172,St.+Louis+MO,741.2,11
362,Buffalo+NY,179,Bloomington+IL,639,9.8
362,Buffalo+NY,181,Gary+IN,504.1,7.8
362,Buffalo+NY,182,Indianapolis+IN,499,7.5
362,Buffalo+NY,183,Fort+Wayne+IN,392.4,6.1
362,Buffalo+NY,189,Terre+Haute+IN,575.4,8.6
362,Buffalo+NY,190,Des+Moines+IA,849.6,12.8
362,Buffalo+NY,201,Kansas+City+KS,984,14.6
362,Buffalo+NY,202,Wichita+KS,1176.2,17.3
362,Buffalo+NY,209,Salina+KS,1154.7,17
362,Buffalo+NY,211,Covington+KY,436.6,6.6
362,Buffalo+NY,212,Louisville+KY,533.2,8
362,Buffalo+NY,219,Lexington+KY,516.8,7.9
362,Buffalo+NY,221,Baton+Rouge+LA,1287.5,18.8
362,Buffalo+NY,222,Lake+Charles+LA,1419.6,20.7
362,Buffalo+NY,223,New+Orleans+LA,1239.5,18.1
362,Buffalo+NY,229,Shreveport+LA,1262.4,18.6
362,Buffalo+NY,230,Portland+ME,556.1,8.2
362,Buffalo+NY,241,Baltimore+MD,360,6.3
362,Buffalo+NY,242,Hyattsville+MD,381.7,6.9
362,Buffalo+NY,249,La+Plata+MD,421,7.5
362,Buffalo+NY,251,Boston+MA,455.1,6.8
362,Buffalo+NY,259,Worcester+MA,418.8,6.2
362,Buffalo+NY,261,Detroit+MI,256,4.2
362,Buffalo+NY,262,Grand+Rapids+MI,386.8,5.8
362,Buffalo+NY,269,Lansing+MI,328.8,5
362,Buffalo+NY,271,Minneapolis+MN,944.6,14.4
362,Buffalo+NY,279,Saint+Paul+MN,936.8,14.3
362,Buffalo+NY,280,Jackson+MS,1119,16.4
362,Buffalo+NY,291,Kansas+City+MO,980.6,14.5
362,Buffalo+NY,299,Springfield+MO,956.4,14.3
362,Buffalo+NY,300,Billings+MT,1777.2,25.9
362,Buffalo+NY,311,Omaha+NE,988.3,14.8
362,Buffalo+NY,319,Lincoln+NE,1037.2,15.6
362,Buffalo+NY,321,Las+Vegas+NV,2265,32.8
362,Buffalo+NY,329,Reno+NV,2430.8,35.4
362,Buffalo+NY,331,Manchester+NH,492.8,7.4
362,Buffalo+NY,339,Concord+NH,437,7.3
362,Buffalo+NY,341,Newark+NJ,363.2,5.9
362,Buffalo+NY,342,Trenton+NJ,393.8,6.3
362,Buffalo+NY,350,Albuquerque+NM,1779.8,26.4
362,Buffalo+NY,361,Albany+NY,288.9,4.4
362,Buffalo+NY,362,Buffalo+NY,38.2,0.6
362,Buffalo+NY,363,Brooklyn+NY,377.7,6.5
362,Buffalo+NY,364,Rochester+NY,76.4,1.2
362,Buffalo+NY,369,Syracuse+NY,152.8,2.3
362,Buffalo+NY,371,Charlotte+NC,656.1,10
362,Buffalo+NY,372,Kernersville+NC,617.7,9.5
362,Buffalo+NY,373,Cary+NC,660.5,10.7
362,Buffalo+NY,379,Asheville+NC,684.8,10.9
362,Buffalo+NY,380,Fargo+ND,1179.3,17.8
362,Buffalo+NY,391,Cincinnati+OH,432.1,6.5
362,Buffalo+NY,392,Cleveland+OH,189.2,3
362,Buffalo+NY,393,Columbus+OH,325.2,4.9
362,Buffalo+NY,394,Dayton+OH,395,6
362,Buffalo+NY,399,Toledo+OH,304.5,4.7
362,Buffalo+NY,401,Oklahoma+City+OK,1238.7,18.2
362,Buffalo+NY,402,Tulsa+OK,1134.3,16.7
362,Buffalo+NY,409,Lawton+OK,1324.2,19.5
362,Buffalo+NY,411,Tigard+OR,2645.1,38.8
362,Buffalo+NY,419,Eugene+OR,2653.1,39.7
362,Buffalo+NY,421,Philadelphia+PA,379.5,6.1
362,Buffalo+NY,422,Pittsburgh+PA,215.3,3.3
362,Buffalo+NY,423,Levittown+PA,389.5,6.2
362,Buffalo+NY,429,Harrisburg+PA,282.3,4.9
362,Buffalo+NY,441,Providence+RI,451.4,6.8
362,Buffalo+NY,451,Charleston+SC,863.3,13.1
362,Buffalo+NY,452,Greenville+SC,749.7,11.4
362,Buffalo+NY,459,Columbia+SC,747.2,11.4
362,Buffalo+NY,460,Sioux+Falls+SD,1110.1,16.8
362,Buffalo+NY,471,Memphis+TN,916,13.5
362,Buffalo+NY,472,Nashville+TN,707.6,10.6
362,Buffalo+NY,473,Knoxville+TN,684.8,10.2
362,Buffalo+NY,479,Chattanooga+TN,793,11.7
362,Buffalo+NY,481,Austin+TX,1560.1,23.1
362,Buffalo+NY,482,Beaumont+TX,1473,21.4
362,Buffalo+NY,483,Corpus+Christi+TX,1689.8,25.4
362,Buffalo+NY,484,Arlington+TX,1385.4,20.7
362,Buffalo+NY,485,El+Paso+TX,1953,28.4
362,Buffalo+NY,486,Houston+TX,1482.9,22.2
362,Buffalo+NY,487,Laredo+TX,1796.8,26.3
362,Buffalo+NY,488,Selma+TX,1623.5,23.8
362,Buffalo+NY,489,Amarillo+TX,1498.5,22.2
362,Buffalo+NY,491,Lehi+UT,1935.6,28.5
362,Buffalo+NY,499,Ogden+UT,1909.3,28
362,Buffalo+NY,500,Burlington+VT,373.2,6.8
362,Buffalo+NY,511,Richmond+VA,482.7,8.2
362,Buffalo+NY,512,Norfolk+VA,568.7,9.6
362,Buffalo+NY,513,Crystal+City+VA,385.5,6.8
362,Buffalo+NY,519,Charlottesville+VA,456.3,8
362,Buffalo+NY,531,Tukwila+WA,2603.4,38.2
362,Buffalo+NY,532,Vancouver+WA,2640.6,38.6
362,Buffalo+NY,539,Spokane+WA,2322.5,34
362,Buffalo+NY,540,Charleston+WV,425.2,6.4
362,Buffalo+NY,551,Greenfield+WI,620.7,9.6
362,Buffalo+NY,559,Madison+WI,679.4,10.7
362,Buffalo+NY,560,Wheatland+WY,1534.1,22.7
363,Brooklyn+NY,11,Birmingham+AL,971.1,14.6
363,Brooklyn+NY,12,Mobile+AL,1206.2,17.9
363,Brooklyn+NY,19,Montgomery+AL,1038.6,15.6
363,Brooklyn+NY,20,Anchorage+AK,4382.8,72.6
363,Brooklyn+NY,41,Phoenix+AZ,2412.4,36.1
363,Brooklyn+NY,42,Tucson+AZ,2404.1,36
363,Brooklyn+NY,49,Flagstaff+AZ,2316.4,34.3
363,Brooklyn+NY,50,Little+Rock+AR,1244.2,18.6
363,Brooklyn+NY,61,Compton+CA,2804.3,41
363,Brooklyn+NY,62,Sacramento+CA,2824.8,41.7
363,Brooklyn+NY,63,San+Diego+CA,2765.9,41.3
363,Brooklyn+NY,64,Milbrae+CA,2923.6,43.2
363,Brooklyn+NY,65,Fresno+CA,2920.8,42.7
363,Brooklyn+NY,69,Bakersfield+CA,2814.3,42
363,Brooklyn+NY,81,Denver+CO,1784.4,26.5
363,Brooklyn+NY,89,Colorado+Springs+CO,1780.8,26.7
363,Brooklyn+NY,91,Hartford+CT,117.2,2.2
363,Brooklyn+NY,92,Stamford+CT,40.5,1
363,Brooklyn+NY,99,New+Haven+CT,81.3,1.7
